ID,Mcore,err_Mcore,Tcore,Size
I14013-6105_2,7.03,3.52,30.0,1591
I14013-6105_3,3.56,1.78,100.0,3035
I14013-6105_4,0.73,0.37,100.0,1072
I14013-6105_5,1.48,0.74,20.0,667
I14013-6105_6,0.99,0.50,100.0,4250
I14013-6105_7,1.35,0.67,30.0,1006
I14013-6105_8,0.59,0.30,30.0,667
I14013-6105_9,0.60,0.30,100.0,1757
I14013-6105_10,0.56,0.28,100.0,2039
I14013-6105_11,0.73,0.36,30.0,1170
I14013-6105_12,0.22,0.11,100.0,1193
I14013-6105_13,0.76,0.38,100.0,2734
I14013-6105_14,4.92,2.46,20.0,5425
I14013-6105_15,0.54,0.27,30.0,1678
I14013-6105_16,0.85,0.42,30.0,1514
I14013-6105_17,0.43,0.21,30.0,1441
I14013-6105_18,0.66,0.33,30.0,1764
I14013-6105_19,0.63,0.31,30.0,667
I14013-6105_20,1.01,0.51,30.0,6273
I14013-6105_21,0.48,0.24,30.0,1770
I14013-6105_22,0.47,0.24,30.0,1302
I14013-6105_23,0.91,0.45,30.0,1579
I14013-6105_24,0.20,0.10,100.0,1537
I14013-6105_25,0.18,0.09,100.0,2204
I14013-6105_26,0.19,0.10,100.0,2929
I14013-6105_27,0.19,0.10,100.0,1862
I14013-6105_28,0.56,0.28,30.0,1822
I14050-6056_1,2.31,1.16,100.0,975
I14050-6056_2,1.08,0.54,30.0,818
I14050-6056_3,0.37,0.19,100.0,2294
I14050-6056_4,0.34,0.17,30.0,546
I14050-6056_5,0.23,0.11,100.0,2346
I14050-6056_6,0.53,0.26,20.0,782
I14050-6056_7,0.55,0.28,30.0,2052
I14050-6056_8,0.26,0.13,100.0,1510
I14050-6056_9,0.35,0.17,30.0,1659
I14050-6056_10,0.31,0.16,30.0,1549
I14050-6056_11,0.32,0.16,30.0,1558
I14050-6056_12,0.19,0.10,100.0,3540
I14050-6056_13,2.12,1.06,30.0,4021
I14050-6056_14,0.49,0.25,30.0,2798
I14050-6056_15,0.33,0.17,30.0,1983
I14050-6056_16,0.37,0.19,30.0,2385
I14050-6056_17,0.17,0.09,30.0,1444
I14050-6056_18,0.19,0.10,30.0,1916
I14050-6056_19,0.15,0.07,30.0,1253
I14164-6028_1,0.60,0.30,100.0,508
I14164-6028_2,3.08,1.54,30.0,1029
I14164-6028_3,1.27,0.64,30.0,651
I14164-6028_4,1.44,0.72,30.0,1359
I14164-6028_5,0.48,0.24,30.0,500
I14164-6028_6,0.39,0.19,100.0,1808
I14164-6028_7,0.28,0.14,30.0,500
I14164-6028_8,0.73,0.36,30.0,1013
I14164-6028_9,0.99,0.50,30.0,2816
I14164-6028_10,0.63,0.32,30.0,1031
I14164-6028_11,0.57,0.28,30.0,1252
I14164-6028_12,0.32,0.16,30.0,1026
I14164-6028_13,0.12,0.06,100.0,1137
I14164-6028_14,0.55,0.27,30.0,1668
I14164-6028_15,0.23,0.11,30.0,2258
I14164-6028_16,0.37,0.18,30.0,1285
I14164-6028_17,0.24,0.12,30.0,1107
I14164-6028_18,0.08,0.04,30.0,534
I14164-6028_19,0.33,0.17,30.0,5984
I14164-6028_20,0.14,0.07,30.0,1546
I14206-6151_1,0.83,0.41,20.0,542
I14206-6151_2,0.13,0.07,30.0,542
I14206-6151_3,0.21,0.10,20.0,542
I14206-6151_4,0.09,0.04,30.0,542
I14206-6151_5,0.20,0.10,20.0,542
I14206-6151_6,0.13,0.07,30.0,945
I14206-6151_7,0.20,0.10,20.0,1000
I14206-6151_8,0.88,0.44,20.0,3857
I14206-6151_9,0.07,0.04,20.0,542
I14212-6131_1,3.13,1.56,100.0,570
I14212-6131_2,5.24,2.62,30.0,689
I14212-6131_3,1.84,0.92,100.0,1802
I14212-6131_4,0.70,0.35,30.0,570
I14212-6131_5,1.85,0.93,30.0,2903
I14212-6131_6,0.75,0.38,30.0,587
I14212-6131_7,0.63,0.31,30.0,861
I14212-6131_8,0.46,0.23,30.0,570
I14212-6131_9,1.01,0.51,30.0,2548
I14212-6131_10,0.40,0.20,30.0,938
I14212-6131_11,0.71,0.35,30.0,1364
I14212-6131_12,1.14,0.57,30.0,1679
I14212-6131_13,0.42,0.21,100.0,1629
I14212-6131_14,0.72,0.36,30.0,2307
I14212-6131_15,0.32,0.16,30.0,1220
I14212-6131_16,0.60,0.30,20.0,2463
I14212-6131_17,0.37,0.19,30.0,1144
I14212-6131_18,0.43,0.21,30.0,1182
I14212-6131_19,0.12,0.06,20.0,570
I14212-6131_20,0.09,0.05,30.0,570
I14212-6131_21,0.29,0.15,30.0,746
I14212-6131_22,0.28,0.14,20.0,570
I14212-6131_23,0.18,0.09,20.0,570
I14212-6131_24,0.38,0.19,30.0,2449
I14212-6131_25,0.21,0.11,30.0,1479
I14212-6131_26,0.31,0.15,20.0,2006
I14212-6131_27,0.20,0.10,30.0,1176
I14212-6131_28,0.44,0.22,30.0,1968
I14212-6131_29,0.34,0.17,20.0,1183
I14212-6131_30,0.17,0.08,30.0,824
I14212-6131_31,0.40,0.20,30.0,1661
I14212-6131_32,0.18,0.09,30.0,570
I14212-6131_33,0.41,0.21,30.0,1894
I14212-6131_34,0.21,0.11,30.0,1219
I14212-6131_35,0.06,0.03,30.0,570
I14212-6131_36,0.16,0.08,30.0,2068
I14212-6131_37,0.50,0.25,30.0,2735
I14212-6131_38,0.21,0.10,30.0,1428
I14212-6131_39,0.12,0.06,30.0,1036
I14212-6131_40,0.15,0.08,30.0,1317
I14382-6017_1,38.50,19.25,30.0,3391
I14382-6017_2,11.59,5.80,20.0,2902
I14382-6017_3,12.49,6.24,30.0,2399
I14382-6017_4,6.69,3.35,30.0,1449
I14382-6017_5,7.96,3.98,30.0,2428
I14382-6017_6,4.39,2.19,20.0,1449
I14382-6017_7,4.16,2.08,30.0,2115
I14382-6017_8,2.79,1.39,30.0,1449
I14382-6017_9,1.49,0.74,20.0,1642
I14382-6017_10,2.79,1.40,30.0,4513
I14382-6017_11,2.42,1.21,30.0,6382
I14382-6017_12,2.66,1.33,30.0,4342
I14382-6017_13,1.54,0.77,30.0,1716
I14382-6017_14,1.59,0.80,30.0,1754
I14382-6017_15,0.72,0.36,20.0,1449
I14382-6017_16,1.57,0.79,30.0,9044
I14382-6017_17,0.50,0.25,30.0,1576
I14498-5856_1,2.42,1.21,100.0,1171
I14498-5856_2,3.30,1.65,100.0,1969
I14498-5856_3,0.72,0.36,100.0,1514
I14498-5856_4,1.87,0.93,30.0,3053
I14498-5856_5,0.51,0.25,100.0,2057
I14498-5856_6,1.46,0.73,30.0,1566
I14498-5856_7,0.52,0.26,30.0,556
I14498-5856_8,0.64,0.32,30.0,1908
I14498-5856_9,0.61,0.31,30.0,1847
I14498-5856_10,0.75,0.37,30.0,1939
I14498-5856_11,0.33,0.17,30.0,1200
I14498-5856_12,0.95,0.48,30.0,1870
I14498-5856_13,0.26,0.13,30.0,1676
I14498-5856_14,0.11,0.06,100.0,664
I14498-5856_15,0.47,0.23,30.0,795
I14498-5856_16,0.33,0.16,30.0,918
I14498-5856_17,0.20,0.10,30.0,1287
I14498-5856_18,0.26,0.13,30.0,929
I14498-5856_19,0.12,0.06,30.0,556
I15122-5801_1,11.39,5.70,30.0,6652
I15122-5801_2,3.54,1.77,30.0,1615
I15122-5801_3,3.24,1.62,30.0,1615
I15122-5801_4,6.41,3.21,30.0,4153
I15122-5801_5,5.80,2.90,30.0,4059
I15122-5801_6,2.57,1.29,30.0,1615
I15122-5801_7,3.05,1.53,30.0,3516
I15122-5801_8,3.56,1.78,30.0,5174
I15122-5801_9,1.87,0.94,30.0,2812
I15122-5801_10,2.69,1.34,30.0,5393
I15122-5801_11,3.29,1.65,30.0,6886
I15122-5801_12,0.73,0.37,30.0,1615
I15122-5801_13,1.29,0.64,30.0,3807
I15122-5801_14,0.92,0.46,30.0,3949
I15122-5801_15,0.99,0.50,30.0,5657
I15254-5621_1,62.28,31.14,100.0,2200
I15254-5621_2,1.89,0.94,30.0,983
I15254-5621_3,2.32,1.16,30.0,1963
I15254-5621_4,1.44,0.72,100.0,1905
I15254-5621_5,0.46,0.23,100.0,2264
I15254-5621_6,0.69,0.34,100.0,2559
I15254-5621_7,0.89,0.45,100.0,1542
I15254-5621_8,1.65,0.83,20.0,1261
I15254-5621_9,2.01,1.00,30.0,2819
I15254-5621_10,0.54,0.27,30.0,1018
I15254-5621_11,0.33,0.16,100.0,1121
I15254-5621_12,0.83,0.41,30.0,1716
I15254-5621_13,0.18,0.09,30.0,821
I15254-5621_14,1.57,0.79,30.0,4159
I15254-5621_15,0.46,0.23,30.0,1390
I15254-5621_16,0.61,0.31,20.0,2538
I15254-5621_17,0.22,0.11,30.0,821
I15254-5621_18,0.73,0.36,30.0,893
I15254-5621_19,0.41,0.21,30.0,821
I15254-5621_20,0.40,0.20,30.0,1964
I15290-5546_1,28.69,14.34,100.0,3818
I15290-5546_2,14.11,7.05,100.0,2027
I15290-5546_3,12.08,6.04,100.0,2691
I15290-5546_4,10.04,5.02,100.0,2678
I15290-5546_5,10.36,5.18,30.0,1506
I15290-5546_6,2.28,1.14,100.0,1506
I15290-5546_7,5.29,2.64,100.0,2838
I15290-5546_8,9.40,4.70,30.0,3226
I15290-5546_9,4.83,2.42,100.0,3906
I15290-5546_10,19.90,9.95,30.0,4450
I15290-5546_11,5.19,2.59,100.0,4275
I15290-5546_12,2.90,1.45,100.0,1506
I15290-5546_13,10.89,5.45,30.0,2594
I15290-5546_14,8.31,4.15,30.0,5258
I15290-5546_15,8.69,4.34,30.0,6368
I15290-5546_16,20.24,10.12,30.0,15924
I15290-5546_17,2.00,1.00,30.0,1506
I15290-5546_18,1.21,0.61,100.0,1506
I15290-5546_19,1.40,0.70,100.0,3480
I15290-5546_20,1.38,0.69,30.0,1506
I15290-5546_21,1.11,0.55,100.0,2004
I15290-5546_22,0.47,0.23,100.0,1506
I15290-5546_23,0.71,0.35,100.0,3043
I15290-5546_24,0.57,0.28,100.0,3109
I15384-5348_1,0.86,0.43,30.0,709
I15384-5348_2,0.13,0.06,100.0,1352
I15384-5348_3,0.87,0.43,20.0,1621
I15384-5348_4,1.09,0.55,30.0,3993
I15384-5348_5,0.09,0.05,30.0,571
I15384-5348_6,0.20,0.10,20.0,527
I15384-5348_7,0.19,0.09,20.0,422
I15384-5348_8,0.07,0.03,100.0,2024
I15384-5348_9,0.53,0.26,20.0,3444
I15384-5348_10,0.10,0.05,30.0,1080
I15384-5348_11,0.19,0.10,30.0,2826
I15384-5348_12,0.21,0.11,30.0,2669
I15394-5358_1,8.00,4.00,30.0,530
I15394-5358_2,6.84,3.42,30.0,518
I15394-5358_3,4.26,2.13,30.0,494
I15394-5358_4,2.96,1.48,100.0,613
I15394-5358_5,2.57,1.29,30.0,499
I15394-5358_6,1.10,0.55,30.0,618
I15394-5358_7,0.74,0.37,30.0,835
I15394-5358_8,1.22,0.61,30.0,817
I15394-5358_9,1.40,0.70,30.0,450
I15394-5358_10,0.40,0.20,30.0,419
I15394-5358_11,0.75,0.37,30.0,419
I15394-5358_12,0.39,0.20,30.0,572
I15394-5358_13,1.09,0.54,30.0,1582
I15394-5358_14,0.60,0.30,30.0,1527
I15394-5358_15,0.41,0.20,30.0,788
I15394-5358_16,0.18,0.09,30.0,419
I15394-5358_17,0.27,0.14,30.0,757
I15394-5358_18,0.23,0.11,30.0,567
I15394-5358_19,0.14,0.07,30.0,419
I15394-5358_20,0.18,0.09,100.0,595
I15394-5358_21,0.26,0.13,30.0,419
I15394-5358_22,0.68,0.34,30.0,3565
I15394-5358_23,0.14,0.07,100.0,1100
I15394-5358_24,0.37,0.19,30.0,596
I15394-5358_25,0.29,0.14,30.0,2969
I15394-5358_26,0.36,0.18,30.0,1661
I15394-5358_27,0.11,0.05,30.0,531
I15394-5358_28,0.43,0.22,30.0,1052
I15394-5358_29,0.66,0.33,30.0,3157
I15394-5358_30,0.39,0.19,30.0,2467
I15394-5358_31,0.34,0.17,30.0,646
I15411-5352_1,2.84,1.42,100.0,436
I15411-5352_2,1.82,0.91,100.0,674
I15411-5352_3,3.53,1.77,30.0,604
I15411-5352_4,0.86,0.43,100.0,613
I15411-5352_5,2.97,1.48,30.0,627
I15411-5352_6,1.90,0.95,30.0,422
I15411-5352_7,1.95,0.97,30.0,480
I15411-5352_8,0.55,0.27,20.0,422
I15411-5352_9,0.58,0.29,100.0,1417
I15411-5352_10,0.76,0.38,30.0,422
I15411-5352_11,0.54,0.27,100.0,942
I15411-5352_12,0.38,0.19,30.0,1178
I15411-5352_13,0.15,0.08,30.0,422
I15411-5352_14,0.13,0.07,30.0,422
I15411-5352_15,0.17,0.09,100.0,1283
I15411-5352_16,0.31,0.16,20.0,422
I15411-5352_17,0.56,0.28,20.0,4055
I15411-5352_18,0.06,0.03,100.0,422
I15411-5352_19,0.58,0.29,30.0,1181
I15411-5352_20,0.29,0.14,30.0,1119
I15411-5352_21,0.17,0.09,100.0,1595
I15437-5343_1,8.15,4.08,100.0,1405
I15437-5343_2,1.59,0.79,100.0,909
I15437-5343_3,2.64,1.32,20.0,909
I15437-5343_4,1.56,0.78,30.0,909
I15437-5343_5,3.45,1.72,30.0,2255
I15437-5343_6,0.83,0.41,100.0,2270
I15437-5343_7,0.81,0.40,100.0,2824
I15437-5343_8,0.65,0.32,100.0,2892
I15437-5343_9,0.28,0.14,30.0,909
I15437-5343_10,0.98,0.49,30.0,2676
I15437-5343_11,0.41,0.20,100.0,2100
I15437-5343_12,1.95,0.97,30.0,6182
I15437-5343_13,1.83,0.91,20.0,5924
I15437-5343_14,0.58,0.29,30.0,3439
I15437-5343_15,0.95,0.47,30.0,6157
I15437-5343_16,0.77,0.39,20.0,7615
I15437-5343_17,0.40,0.20,30.0,2079
I15437-5343_18,0.16,0.08,30.0,5743
I15439-5449_1,5.35,2.67,100.0,1064
I15439-5449_2,2.50,1.25,30.0,1159
I15439-5449_3,0.56,0.28,100.0,593
I15439-5449_4,1.05,0.53,100.0,3003
I15439-5449_5,2.58,1.29,30.0,2043
I15439-5449_6,0.99,0.50,30.0,2785
I15439-5449_7,0.14,0.07,100.0,748
I15439-5449_8,1.13,0.56,20.0,2300
I15439-5449_9,0.33,0.16,30.0,1365
I15439-5449_10,0.29,0.15,30.0,2076
I15439-5449_11,0.17,0.08,100.0,991
I15439-5449_12,0.52,0.26,30.0,2477
I15439-5449_13,0.24,0.12,30.0,593
I15439-5449_14,0.33,0.16,30.0,1911
I15439-5449_15,0.12,0.06,100.0,1516
I15439-5449_16,0.09,0.05,100.0,1700
I15439-5449_17,0.25,0.13,30.0,3674
I15439-5449_18,0.38,0.19,30.0,846
I15439-5449_19,0.05,0.03,100.0,1035
I15439-5449_20,0.10,0.05,30.0,737
I15502-5302_1,69.44,34.72,100.0,3074
I15502-5302_2,27.10,13.55,100.0,1867
I15502-5302_3,20.73,10.37,100.0,2935
I15502-5302_4,9.17,4.58,100.0,2720
I15502-5302_5,6.54,3.27,100.0,2803
I15502-5302_6,11.08,5.54,100.0,2455
I15502-5302_7,4.06,2.03,30.0,1091
I15502-5302_8,4.74,2.37,100.0,2029
I15502-5302_9,0.61,0.30,100.0,1734
I15502-5302_10,1.64,0.82,100.0,1541
I15502-5302_11,2.09,1.04,30.0,1843
I15502-5302_12,2.07,1.04,30.0,1851
I15502-5302_13,2.63,1.31,30.0,1686
I15502-5302_14,0.54,0.27,100.0,961
I15502-5302_15,0.64,0.32,100.0,1591
I15502-5302_16,0.65,0.33,100.0,3422
I15502-5302_17,2.73,1.36,30.0,2522
I15502-5302_18,1.96,0.98,30.0,1441
I15502-5302_19,2.34,1.17,30.0,7846
I15502-5302_20,1.64,0.82,30.0,2538
I15502-5302_21,1.69,0.85,30.0,1190
I15502-5302_22,0.66,0.33,100.0,2392
I15502-5302_23,0.93,0.47,30.0,1610
I15502-5302_24,1.25,0.63,30.0,2093
I15502-5302_25,0.39,0.19,100.0,961
I15502-5302_26,0.74,0.37,30.0,961
I15520-5234_1,4.27,2.14,100.0,446
I15520-5234_2,5.41,2.70,100.0,1627
I15520-5234_3,3.45,1.72,100.0,1582
I15520-5234_4,1.21,0.61,100.0,557
I15520-5234_5,1.03,0.52,100.0,1888
I15520-5234_6,2.13,1.07,30.0,1140
I15520-5234_7,0.86,0.43,30.0,1906
I15520-5234_8,0.70,0.35,100.0,1164
I15520-5234_9,0.40,0.20,100.0,1426
I15520-5234_10,1.54,0.77,30.0,1614
I15520-5234_11,0.37,0.18,100.0,724
I15520-5234_12,0.41,0.20,30.0,446
I15520-5234_13,0.49,0.24,100.0,1185
I15520-5234_14,0.68,0.34,30.0,1527
I15520-5234_15,0.09,0.04,100.0,446
I15520-5234_16,0.14,0.07,30.0,446
I15520-5234_17,1.06,0.53,30.0,2280
I15520-5234_18,0.88,0.44,30.0,2657
I15520-5234_19,0.89,0.44,30.0,2415
I15520-5234_20,0.25,0.12,100.0,1346
I15520-5234_21,0.81,0.40,30.0,1134
I15520-5234_22,0.14,0.07,30.0,446
I15520-5234_23,1.54,0.77,30.0,1888
I15520-5234_24,0.49,0.25,100.0,1630
I15520-5234_25,0.60,0.30,30.0,1699
I15520-5234_26,1.10,0.55,30.0,1412
I15520-5234_27,0.33,0.17,100.0,1605
I15520-5234_28,0.20,0.10,100.0,1674
I15520-5234_29,0.40,0.20,30.0,889
I15520-5234_30,0.24,0.12,100.0,1960
I15520-5234_31,0.43,0.21,30.0,1598
I15520-5234_32,0.55,0.28,30.0,2327
I15520-5234_33,0.14,0.07,30.0,490
I15520-5234_34,0.30,0.15,30.0,446
I15522-5411_1,0.56,0.28,100.0,740
I15522-5411_2,2.31,1.15,30.0,1202
I15522-5411_3,0.56,0.28,30.0,570
I15522-5411_4,0.34,0.17,30.0,511
I15522-5411_5,0.34,0.17,30.0,511
I15522-5411_6,0.48,0.24,20.0,511
I15522-5411_7,0.44,0.22,20.0,511
I15522-5411_8,0.32,0.16,30.0,793
I15522-5411_9,0.14,0.07,30.0,1045
I15522-5411_10,0.16,0.08,30.0,532
I15522-5411_11,0.76,0.38,30.0,5344
I15522-5411_12,0.06,0.03,30.0,511
I15522-5411_13,0.18,0.09,30.0,2567
I15522-5411_14,0.16,0.08,20.0,1950
I15522-5411_15,0.05,0.03,30.0,511
I15522-5411_16,0.13,0.07,30.0,1510
I15557-5215_1,11.34,5.67,100.0,1529
I15557-5215_2,8.48,4.24,100.0,2832
I15557-5215_3,5.82,2.91,30.0,1207
I15557-5215_4,2.48,1.24,30.0,1207
I15557-5215_5,2.60,1.30,100.0,3590
I15557-5215_6,2.52,1.26,30.0,1207
I15557-5215_7,1.10,0.55,30.0,1852
I15557-5215_8,3.37,1.68,30.0,3967
I15557-5215_9,1.88,0.94,30.0,3550
I15557-5215_10,0.52,0.26,30.0,1207
I15557-5215_11,0.89,0.44,30.0,1325
I15557-5215_12,1.32,0.66,20.0,3722
I15567-5236_1,23.26,11.63,100.0,1622
I15567-5236_2,3.11,1.56,30.0,909
I15567-5236_3,0.87,0.43,100.0,1061
I15567-5236_4,3.44,1.72,30.0,1166
I15567-5236_5,5.37,2.69,100.0,3278
I15567-5236_6,3.63,1.82,100.0,2594
I15567-5236_7,2.04,1.02,100.0,2891
I15567-5236_8,3.63,1.82,30.0,3053
I15567-5236_9,1.82,0.91,30.0,909
I15567-5236_10,2.67,1.33,30.0,1413
I15567-5236_11,1.81,0.91,100.0,2330
I15567-5236_12,3.76,1.88,30.0,3924
I15567-5236_13,1.16,0.58,100.0,1354
I15567-5236_14,1.63,0.81,30.0,1811
I15567-5236_15,1.94,0.97,100.0,2246
I15567-5236_16,2.13,1.07,30.0,3759
I15567-5236_17,1.49,0.75,100.0,2393
I15567-5236_18,1.38,0.69,30.0,1441
I15567-5236_19,0.63,0.31,100.0,1285
I15567-5236_20,1.39,0.70,30.0,4549
I15567-5236_21,1.98,0.99,30.0,2116
I15567-5236_22,1.85,0.92,30.0,1735
I15567-5236_23,2.78,1.39,30.0,5017
I15567-5236_24,1.46,0.73,30.0,3322
I15567-5236_25,2.25,1.13,30.0,6501
I15567-5236_26,0.65,0.32,100.0,3274
I15567-5236_27,1.85,0.93,30.0,5879
I15567-5236_28,3.61,1.80,20.0,2872
I15567-5236_29,2.91,1.46,30.0,8034
I15567-5236_30,0.27,0.14,100.0,1447
I15567-5236_31,0.56,0.28,100.0,3709
I15567-5236_32,0.76,0.38,100.0,5396
I15567-5236_33,1.40,0.70,30.0,2480
I15567-5236_34,0.70,0.35,30.0,5633
I15567-5236_35,0.24,0.12,100.0,909
I15570-5227_1,4.32,2.16,30.0,981
I15570-5227_2,3.24,1.62,20.0,981
I15570-5227_3,1.07,0.54,30.0,981
I15570-5227_4,1.50,0.75,30.0,981
I15570-5227_5,1.46,0.73,30.0,2306
I15570-5227_6,1.24,0.62,30.0,3018
I15570-5227_7,1.23,0.61,20.0,1010
I15570-5227_8,2.01,1.01,30.0,10433
I15570-5227_9,4.59,2.30,20.0,6170
I15570-5227_10,1.47,0.73,30.0,8102
I15570-5227_11,0.82,0.41,30.0,5289
I15570-5227_12,0.32,0.16,20.0,981
I15570-5227_13,0.49,0.25,20.0,1536
I15570-5227_14,0.66,0.33,30.0,4567
I15584-5247_1,2.24,1.12,100.0,877
I15584-5247_2,5.83,2.92,30.0,877
I15584-5247_3,7.67,3.84,30.0,1074
I15584-5247_4,6.45,3.22,30.0,877
I15584-5247_5,4.89,2.45,30.0,877
I15584-5247_6,2.86,1.43,30.0,877
I15584-5247_7,2.33,1.17,30.0,877
I15584-5247_8,2.97,1.49,30.0,877
I15584-5247_9,3.10,1.55,30.0,985
I15584-5247_10,3.91,1.96,30.0,3392
I15584-5247_11,1.33,0.67,30.0,2142
I15584-5247_12,1.63,0.82,30.0,1364
I15584-5247_13,1.39,0.70,30.0,877
I15584-5247_14,0.94,0.47,30.0,877
I15584-5247_15,1.08,0.54,30.0,877
I15584-5247_16,1.12,0.56,30.0,877
I15584-5247_17,1.31,0.66,30.0,877
I15584-5247_18,1.60,0.80,30.0,3725
I15584-5247_19,1.24,0.62,30.0,1326
I15584-5247_20,1.87,0.93,20.0,877
I15584-5247_21,0.79,0.40,30.0,1123
I15584-5247_22,0.75,0.37,30.0,4276
I15584-5247_23,0.66,0.33,30.0,6011
I15584-5247_24,1.14,0.57,30.0,7120
I15584-5247_25,0.65,0.32,20.0,3258
I15596-5301_1,17.02,8.51,100.0,3946
I15596-5301_2,33.55,16.77,30.0,3316
I15596-5301_3,4.55,2.28,100.0,1662
I15596-5301_4,10.75,5.38,100.0,4353
I15596-5301_5,15.36,7.68,30.0,4094
I15596-5301_6,9.35,4.68,30.0,4894
I15596-5301_7,3.87,1.93,30.0,2254
I15596-5301_8,9.18,4.59,30.0,5232
I15596-5301_9,17.13,8.57,30.0,17599
I15596-5301_10,5.51,2.75,30.0,10748
I15596-5301_11,4.79,2.39,30.0,4440
I15596-5301_12,8.39,4.19,30.0,7776
I15596-5301_13,1.94,0.97,30.0,3469
I15596-5301_14,4.96,2.48,30.0,6683
I15596-5301_15,6.39,3.19,30.0,8780
I15596-5301_16,4.79,2.39,30.0,7721
I15596-5301_17,1.64,0.82,30.0,1756
I15596-5301_18,0.85,0.42,30.0,1662
I15596-5301_19,2.07,1.03,30.0,1913
I15596-5301_20,3.23,1.61,30.0,5835
I15596-5301_21,6.97,3.48,30.0,10518
I15596-5301_22,1.66,0.83,30.0,4070
I15596-5301_23,2.62,1.31,30.0,4541
I15596-5301_24,1.06,0.53,30.0,10435
I16026-5035_1,8.87,4.44,30.0,927
I16026-5035_2,6.64,3.32,30.0,1451
I16026-5035_3,3.86,1.93,20.0,927
I16026-5035_4,1.97,0.98,30.0,2073
I16026-5035_5,2.63,1.31,30.0,927
I16026-5035_6,1.07,0.54,100.0,4122
I16026-5035_7,0.83,0.42,30.0,927
I16026-5035_8,1.64,0.82,30.0,1468
I16026-5035_9,2.62,1.31,30.0,6110
I16026-5035_10,1.30,0.65,30.0,1928
I16026-5035_11,0.36,0.18,100.0,2614
I16026-5035_12,0.87,0.43,30.0,2419
I16026-5035_13,0.51,0.25,30.0,1214
I16026-5035_14,1.04,0.52,30.0,2426
I16026-5035_15,0.40,0.20,30.0,927
I16026-5035_16,0.67,0.33,20.0,1556
I16026-5035_17,2.06,1.03,30.0,5408
I16026-5035_18,1.07,0.53,30.0,4171
I16026-5035_19,0.75,0.37,30.0,3033
I16026-5035_20,0.32,0.16,100.0,4102
I16026-5035_21,0.79,0.39,30.0,3231
I16026-5035_22,0.89,0.45,30.0,4852
I16026-5035_23,0.62,0.31,30.0,6933
I16026-5035_24,1.71,0.85,20.0,5267
I16026-5035_25,0.84,0.42,30.0,2191
I16026-5035_26,2.02,1.01,30.0,8864
I16026-5035_27,0.61,0.30,30.0,4274
I16026-5035_28,0.80,0.40,30.0,3883
I16026-5035_29,0.64,0.32,20.0,1661
I16026-5035_30,0.98,0.49,20.0,6274
I16026-5035_31,0.65,0.32,30.0,6361
I16026-5035_32,0.60,0.30,30.0,1242
I16026-5035_33,0.14,0.07,30.0,4561
I16037-5223_1,27.24,13.62,100.0,1996
I16037-5223_2,38.96,19.48,100.0,5397
I16037-5223_3,13.04,6.52,100.0,1947
I16037-5223_4,10.13,5.07,100.0,1685
I16037-5223_5,15.92,7.96,100.0,3196
I16037-5223_6,10.10,5.05,100.0,2649
I16037-5223_7,23.48,11.74,30.0,1788
I16037-5223_8,6.75,3.38,100.0,2349
I16037-5223_9,19.13,9.57,30.0,1757
I16037-5223_10,14.32,7.16,100.0,10037
I16037-5223_11,6.64,3.32,100.0,4493
I16037-5223_12,6.73,3.37,30.0,1674
I16037-5223_13,2.08,1.04,100.0,1674
I16037-5223_14,4.60,2.30,100.0,6042
I16037-5223_15,2.66,1.33,100.0,4698
I16037-5223_16,4.20,2.10,30.0,1732
I16037-5223_17,4.97,2.48,30.0,3262
I16037-5223_18,2.80,1.40,30.0,3944
I16037-5223_19,8.36,4.18,30.0,9035
I16037-5223_20,6.55,3.27,30.0,3004
I16037-5223_21,2.04,1.02,30.0,1865
I16037-5223_22,2.21,1.10,30.0,1732
I16037-5223_23,2.45,1.22,20.0,1674
I16037-5223_24,2.51,1.26,30.0,2368
I16037-5223_25,1.67,0.84,30.0,6141
I16037-5223_26,2.71,1.36,30.0,4461
I16037-5223_27,4.11,2.05,30.0,8233
I16060-5146_1,177.13,88.56,100.0,1639
I16060-5146_2,53.19,26.59,100.0,1380
I16060-5146_3,81.56,40.78,100.0,1795
I16060-5146_4,38.82,19.41,100.0,1550
I16060-5146_5,80.26,40.13,100.0,2933
I16060-5146_6,41.43,20.72,100.0,2376
I16060-5146_7,13.14,6.57,100.0,1682
I16060-5146_8,9.97,4.99,100.0,2544
I16060-5146_9,12.94,6.47,100.0,2561
I16060-5146_10,8.11,4.05,100.0,2900
I16060-5146_11,5.04,2.52,100.0,1720
I16060-5146_12,6.22,3.11,100.0,3517
I16060-5146_13,5.17,2.58,100.0,2465
I16060-5146_14,4.42,2.21,100.0,1858
I16060-5146_15,8.06,4.03,100.0,1480
I16060-5146_16,3.68,1.84,100.0,3241
I16060-5146_17,2.27,1.14,100.0,1862
I16060-5146_18,2.56,1.28,30.0,997
I16060-5146_19,10.08,5.04,30.0,4800
I16060-5146_20,5.15,2.57,100.0,1536
I16060-5146_21,4.27,2.13,30.0,2794
I16060-5146_22,3.79,1.89,100.0,3073
I16060-5146_23,4.33,2.16,30.0,1476
I16060-5146_24,0.66,0.33,100.0,997
I16060-5146_25,1.02,0.51,100.0,1137
I16060-5146_26,1.59,0.80,100.0,2078
I16060-5146_27,1.05,0.53,100.0,2940
I16060-5146_28,0.43,0.22,100.0,1757
I16060-5146_29,0.52,0.26,100.0,1128
I16065-5158_1,25.08,12.54,100.0,1861
