ID,Mcore,err_Mcore,Tcore,Size
5,1.25,0.63,20.0,1794
6,0.35,0.17,20.0,1677
7,0.26,0.13,20.0,1406
1,0.44,0.22,48.0,1941
2,6.39,3.20,48.0,1751
3,0.26,0.13,48.0,1710
4,0.22,0.11,48.0,1537
5,0.23,0.12,48.0,1710
6,0.23,0.12,48.0,1794
7,2.15,1.07,48.0,2946
8,0.51,0.25,48.0,1706
9,0.27,0.13,48.0,1812
10,0.24,0.12,48.0,1747
11,0.52,0.26,48.0,2247
1,3.00,1.50,46.0,1826
2,1.39,0.70,46.0,1993
3,0.51,0.25,46.0,1996
4,0.83,0.42,46.0,1949
5,0.51,0.26,46.0,2534
6,0.37,0.18,46.0,2483
1,0.26,0.13,48.0,1706
2,0.58,0.29,48.0,1418
3,2.55,1.27,48.0,1390
4,0.32,0.16,48.0,1441
5,0.23,0.12,48.0,1198
6,0.20,0.10,48.0,1275
7,0.27,0.13,48.0,1369
8,0.32,0.16,48.0,1227
9,0.25,0.12,48.0,1301
10,0.83,0.42,48.0,1639
11,0.25,0.12,48.0,1442
12,0.66,0.33,48.0,1705
1,0.27,0.13,20.0,1304
2,0.45,0.23,20.0,1614
3,1.73,0.87,20.0,1491
1,1.52,0.76,64.0,1753
2,2.05,1.03,64.0,1784
3,0.76,0.38,64.0,1589
4,2.11,1.05,64.0,2055
5,0.57,0.29,64.0,1486
6,19.16,9.58,64.0,1796
7,0.99,0.50,64.0,1440
8,0.39,0.20,64.0,1440
9,0.44,0.22,64.0,1547
10,1.37,0.69,64.0,1429
11,0.77,0.38,64.0,1845
12,0.96,0.48,64.0,1719
13,1.75,0.87,64.0,2472
14,5.61,2.81,64.0,2421
15,9.93,4.97,64.0,1824
16,0.99,0.50,64.0,1669
1,0.48,0.24,20.0,1173
2,0.20,0.10,20.0,1235
3,0.58,0.29,20.0,1070
4,9.16,4.58,20.0,1401
5,0.22,0.11,20.0,1228
1,0.67,0.34,20.0,1835
1,0.50,0.25,20.0,1895
2,0.30,0.15,20.0,1460
1,1.05,0.53,20.0,1522
2,0.56,0.28,20.0,1451
1,0.39,0.20,44.0,1724
2,0.23,0.11,44.0,1685
3,0.37,0.18,44.0,1486
4,2.76,1.38,44.0,2009
5,0.41,0.21,44.0,1958
6,0.26,0.13,44.0,1567
7,3.04,1.52,44.0,1736
1,0.19,0.10,36.0,1401
2,0.09,0.05,36.0,1020
3,0.29,0.15,36.0,1192
4,0.37,0.18,36.0,1135
5,1.11,0.56,36.0,1332
6,0.70,0.35,36.0,1444
7,0.26,0.13,36.0,1228
8,4.31,2.15,36.0,1452
9,0.97,0.49,36.0,1425
10,0.81,0.40,36.0,1257
11,0.55,0.28,36.0,1849
1,0.82,0.41,35.0,2059
2,2.84,1.42,35.0,2091
3,0.48,0.24,35.0,1880
4,0.57,0.29,35.0,2236
5,2.08,1.04,35.0,2304
6,1.45,0.73,35.0,2240
7,1.80,0.90,35.0,2213
1,0.38,0.19,35.0,2069
2,0.70,0.35,35.0,1553
3,0.14,0.07,35.0,1502
4,0.14,0.07,35.0,1281
5,0.66,0.33,35.0,1581
6,0.23,0.11,35.0,1400
7,0.23,0.12,35.0,1450
1,0.34,0.17,35.0,1164
1,0.72,0.36,38.0,1841
1,0.57,0.28,35.0,1729
2,1.25,0.63,35.0,1973
3,1.24,0.62,35.0,2012
4,0.28,0.14,35.0,1699
5,0.99,0.49,35.0,1910
1,0.89,0.44,35.0,1329
1,0.59,0.29,44.0,2721
2,4.91,2.46,44.0,4083
3,15.39,7.69,44.0,2823
4,2.37,1.18,44.0,2942
5,2.04,1.02,44.0,3242
6,9.24,4.62,44.0,3108
7,0.20,0.10,44.0,2292
8,0.32,0.16,44.0,2754
9,3.97,1.99,44.0,3175
10,0.42,0.21,44.0,2896
11,0.78,0.39,44.0,2845
12,3.51,1.75,44.0,4299
13,0.35,0.18,44.0,2843
14,0.81,0.41,44.0,3266
15,0.39,0.20,44.0,2919
16,0.39,0.20,44.0,2723
17,0.50,0.25,44.0,2618
18,0.29,0.14,44.0,2992
19,2.65,1.32,44.0,3839
20,2.17,1.08,44.0,3271
21,2.32,1.16,44.0,3030
22,0.55,0.28,44.0,2903
23,0.45,0.23,44.0,2877
24,2.74,1.37,44.0,3752
25,0.81,0.40,44.0,3298
26,3.76,1.88,44.0,4607
27,3.14,1.57,44.0,3831
28,5.50,2.75,44.0,4677
1,0.29,0.14,20.0,1309
1,0.43,0.21,35.0,1427
2,0.33,0.16,35.0,1050
3,0.83,0.41,35.0,1504
4,0.30,0.15,35.0,1130
5,1.32,0.66,35.0,1224
6,3.01,1.50,35.0,2266
1,0.19,0.09,46.0,1611
2,0.94,0.47,46.0,1343
3,0.13,0.06,46.0,1303
1,0.43,0.22,20.0,1585
2,4.87,2.43,20.0,1596
3,0.39,0.19,20.0,1651
1,0.21,0.10,35.0,2630
2,0.14,0.07,35.0,2095
1,0.27,0.13,35.0,1240
2,10.93,5.46,35.0,1659
3,1.18,0.59,35.0,1871
4,0.22,0.11,35.0,1272
5,0.97,0.48,35.0,1573
6,0.45,0.22,35.0,1558
7,1.41,0.71,35.0,1573
1,0.23,0.12,20.0,1183
2,0.34,0.17,20.0,1212
3,0.63,0.32,20.0,1354
1,1.66,0.83,20.0,1999
2,1.35,0.68,20.0,1952
3,0.61,0.30,20.0,1910
1,0.83,0.41,20.0,1479
2,0.30,0.15,20.0,1468
3,0.55,0.28,20.0,1605
4,0.71,0.35,20.0,1425
5,0.26,0.13,20.0,1261
1,0.31,0.16,20.0,1264
1,1.13,0.56,20.0,2737
2,0.97,0.49,20.0,3009
3,1.24,0.62,20.0,2791
1,0.62,0.31,45.0,1138
2,0.14,0.07,45.0,1100
3,0.10,0.05,45.0,1061
4,0.10,0.05,45.0,1074
5,0.12,0.06,45.0,1129
6,4.17,2.09,45.0,1317
7,0.22,0.11,45.0,1484
8,0.17,0.08,45.0,1223
9,5.44,2.72,45.0,1426
10,0.35,0.18,45.0,1558
11,0.20,0.10,45.0,1322
12,0.20,0.10,45.0,1411
13,0.17,0.08,45.0,1189
14,1.60,0.80,45.0,1234
15,0.12,0.06,45.0,1205
16,0.12,0.06,45.0,1176
17,0.17,0.09,45.0,1275
18,0.34,0.17,45.0,1234
1,0.39,0.19,35.0,1366
1,0.23,0.11,20.0,2165
2,0.71,0.36,20.0,2239
3,0.40,0.20,20.0,2388
1,0.40,0.20,20.0,2624
1,0.09,0.04,20.0,913
2,0.20,0.10,20.0,1038
3,0.34,0.17,20.0,888
4,0.05,0.02,20.0,965
5,0.14,0.07,20.0,1110
6,0.12,0.06,20.0,1005
7,0.04,0.02,20.0,959
8,0.13,0.06,20.0,1191
9,0.07,0.04,20.0,1233
1,1.60,0.80,20.0,1215
2,0.25,0.12,20.0,1149
3,1.89,0.95,20.0,1319
4,0.32,0.16,20.0,1281
5,0.63,0.32,20.0,1166
6,0.36,0.18,20.0,1175
1,1.12,0.56,20.0,1616
2,0.52,0.26,20.0,1935
3,0.17,0.08,20.0,1510
4,1.59,0.80,20.0,1731
5,0.31,0.15,20.0,2327
1,0.13,0.07,20.0,882
1,0.63,0.32,20.0,2214
2,0.82,0.41,20.0,1859
1,5.15,2.58,20.0,2177
2,0.52,0.26,20.0,2199
3,1.56,0.78,20.0,2284
4,0.22,0.11,20.0,2332
5,0.23,0.11,20.0,2325
6,1.47,0.73,20.0,2086
1,0.38,0.19,20.0,636
2,0.30,0.15,20.0,610
3,0.07,0.04,20.0,627
4,0.12,0.06,20.0,658
5,0.12,0.06,20.0,607
1,0.50,0.25,35.0,1393
2,2.19,1.10,35.0,1496
3,3.83,1.91,35.0,1691
1,0.35,0.17,20.0,1006
1,1.67,0.83,20.0,3284
1,0.34,0.17,38.0,2760
2,0.14,0.07,38.0,2521
3,0.34,0.17,38.0,2619
4,0.81,0.40,38.0,3653
5,0.21,0.11,38.0,3105
6,0.12,0.06,38.0,2740
7,0.19,0.09,38.0,3071
8,0.47,0.23,38.0,3800
9,5.27,2.64,38.0,2944
10,0.36,0.18,38.0,2526
11,2.94,1.47,38.0,4009
1,0.28,0.14,41.0,1244
2,0.29,0.14,41.0,1464
3,0.62,0.31,41.0,1371
4,0.82,0.41,41.0,2025
5,0.46,0.23,41.0,1636
6,0.20,0.10,41.0,1456
7,10.72,5.36,41.0,1364
8,0.29,0.15,41.0,1458
9,0.44,0.22,41.0,1863
10,0.17,0.08,41.0,1377
11,0.28,0.14,41.0,1712
12,7.72,3.86,41.0,1540
13,0.50,0.25,41.0,1958
1,0.94,0.47,59.0,2046
2,0.12,0.06,59.0,1872
3,0.50,0.25,59.0,1872
4,1.78,0.89,59.0,1871
5,0.13,0.07,59.0,1872
6,0.12,0.06,59.0,1983
7,0.76,0.38,59.0,1666
8,0.21,0.11,59.0,2234
9,0.52,0.26,59.0,3100
10,0.20,0.10,59.0,1905
11,0.61,0.31,59.0,2192
12,2.29,1.14,59.0,2435
13,0.16,0.08,59.0,2273
14,0.16,0.08,59.0,2105
15,0.11,0.05,59.0,1965
16,0.09,0.05,59.0,1817
17,0.14,0.07,59.0,2047
18,0.18,0.09,59.0,2310
19,5.31,2.65,59.0,2970
20,1.97,0.99,59.0,2791
21,1.31,0.66,59.0,2375
22,1.77,0.89,59.0,2334
1,0.37,0.18,20.0,1642
1,0.07,0.04,20.0,963
1,0.48,0.24,35.0,1630
2,0.24,0.12,35.0,1623
3,0.27,0.14,35.0,1616
1,0.14,0.07,40.0,1139
2,0.21,0.10,40.0,1549
3,0.25,0.12,40.0,1096
4,0.17,0.08,40.0,1206
5,0.07,0.04,40.0,906
6,0.26,0.13,40.0,1118
7,0.39,0.19,40.0,1380
8,17.35,8.68,40.0,1306
9,0.13,0.06,40.0,1194
10,0.28,0.14,40.0,1162
11,0.26,0.13,40.0,1126
12,0.11,0.06,40.0,1139
13,0.41,0.21,40.0,1353
14,0.58,0.29,40.0,1491
15,0.38,0.19,40.0,1188
16,2.38,1.19,40.0,1036
17,3.61,1.80,40.0,1781
18,1.88,0.94,40.0,1433
19,0.51,0.26,40.0,1021
20,1.64,0.82,40.0,1394
21,2.98,1.49,40.0,1489
22,1.43,0.71,40.0,1649
23,18.77,9.39,40.0,1606
1,0.36,0.18,35.0,1483
2,0.42,0.21,35.0,1645
1,0.29,0.15,35.0,1394
2,7.98,3.99,35.0,1762
3,6.67,3.33,35.0,1986
4,2.89,1.44,35.0,2015
1,0.22,0.11,20.0,772
1,0.31,0.15,35.0,2437
2,1.00,0.50,35.0,2349
3,3.78,1.89,35.0,2222
4,0.23,0.11,35.0,2477
5,1.00,0.50,35.0,2574
6,1.21,0.61,35.0,2702
1,0.10,0.05,39.0,834
2,0.05,0.02,39.0,674
3,0.11,0.06,39.0,872
4,0.40,0.20,39.0,736
5,0.36,0.18,39.0,790
6,0.09,0.04,39.0,803
1,1.23,0.62,20.0,2313
2,0.76,0.38,20.0,2132
3,0.82,0.41,20.0,2241
4,2.11,1.06,20.0,1982
5,0.91,0.45,20.0,2031
6,0.46,0.23,20.0,2240
1,4.26,2.13,20.0,2116
2,0.25,0.13,20.0,2503
1,0.08,0.04,20.0,1476
2,0.23,0.12,20.0,1466
1,0.27,0.14,20.0,1525
2,0.30,0.15,20.0,1597
3,0.22,0.11,20.0,1334
1,1.07,0.53,35.0,1081
2,0.69,0.34,35.0,1176
3,13.01,6.51,35.0,1154
4,0.60,0.30,35.0,1058
5,0.80,0.40,35.0,1161
6,0.16,0.08,35.0,1087
7,0.99,0.50,35.0,1318
8,0.99,0.50,35.0,1487
1,0.12,0.06,35.0,2681
2,2.56,1.28,35.0,3434
3,0.27,0.14,35.0,3048
4,1.65,0.82,35.0,2271
5,1.05,0.52,35.0,2794
6,5.83,2.91,35.0,3822
7,15.25,7.63,35.0,2674
1,0.79,0.39,20.0,2855
2,2.37,1.19,20.0,2502
3,1.05,0.53,20.0,2441
4,0.39,0.19,20.0,2244
5,2.16,1.08,20.0,2373
6,0.59,0.30,20.0,2545
7,0.96,0.48,20.0,3063
8,0.47,0.24,20.0,2789
9,0.34,0.17,20.0,2564
10,0.78,0.39,20.0,3174
11,0.59,0.30,20.0,3247
1,0.26,0.13,35.0,1172
1,0.20,0.10,39.0,1113
2,0.27,0.13,39.0,1290
1,0.73,0.37,35.0,2293
2,0.16,0.08,35.0,1849
3,0.13,0.07,35.0,1691
4,0.20,0.10,35.0,2132
5,0.53,0.27,35.0,1974
6,1.06,0.53,35.0,1601
7,3.95,1.98,35.0,1826
8,0.34,0.17,35.0,1762
9,0.14,0.07,35.0,1487
10,0.19,0.10,35.0,1822
11,0.20,0.10,35.0,1900
1,0.40,0.20,35.0,1210
2,0.97,0.48,35.0,1486
1,0.21,0.11,35.0,2038
2,0.08,0.04,35.0,1741
3,0.38,0.19,35.0,1849
4,0.06,0.03,35.0,1705
5,0.07,0.03,35.0,1734
6,0.10,0.05,35.0,1747
7,0.08,0.04,35.0,1899
8,0.19,0.10,35.0,1916
9,1.04,0.52,35.0,1624
10,0.13,0.06,35.0,2097
1,0.66,0.33,35.0,1381
2,1.13,0.57,35.0,1469
3,0.25,0.13,35.0,1155
4,0.56,0.28,35.0,1134
5,2.30,1.15,35.0,1437
6,0.59,0.30,35.0,1465
7,5.59,2.80,35.0,1663
8,0.15,0.07,35.0,1113
9,0.30,0.15,35.0,1243
10,0.14,0.07,35.0,1164
11,1.09,0.55,35.0,1427
12,1.29,0.65,35.0,1708
13,1.98,0.99,35.0,1566
14,1.00,0.50,35.0,1655
1,0.99,0.50,45.0,1295
2,0.12,0.06,45.0,1366
3,0.06,0.03,45.0,1034
4,0.07,0.04,45.0,1084
5,0.20,0.10,45.0,1371
6,0.23,0.12,45.0,1377
7,0.10,0.05,45.0,1187
8,2.65,1.32,45.0,1167
9,1.56,0.78,45.0,1553
10,0.15,0.07,45.0,1012
11,0.08,0.04,45.0,1122
12,0.15,0.07,45.0,1440
13,0.08,0.04,45.0,1004
14,0.08,0.04,45.0,1186
15,0.12,0.06,45.0,1411
16,0.46,0.23,45.0,1565
17,0.68,0.34,45.0,1635
18,0.32,0.16,45.0,1638
19,0.13,0.07,45.0,1377
20,3.23,1.61,45.0,1222
21,0.42,0.21,45.0,1234
22,1.03,0.52,45.0,1960
23,0.09,0.05,45.0,1163
1,0.49,0.24,20.0,2237
2,7.78,3.89,20.0,2274
3,0.63,0.31,20.0,2242
4,1.33,0.67,20.0,1735
5,0.23,0.12,20.0,1915
6,0.21,0.10,20.0,2034
7,3.50,1.75,20.0,2192
8,1.04,0.52,20.0,2071
1,0.07,0.03,38.0,786
2,0.07,0.04,38.0,842
3,0.05,0.02,38.0,744
4,0.10,0.05,38.0,722
5,0.07,0.03,38.0,838
6,0.07,0.03,38.0,802
7,0.39,0.20,38.0,783
8,0.17,0.09,38.0,802
9,0.10,0.05,38.0,881
10,0.10,0.05,38.0,936
11,0.12,0.06,38.0,1190
12,0.06,0.03,38.0,711
13,0.55,0.28,38.0,693
14,0.05,0.03,38.0,746
15,0.11,0.05,38.0,642
16,0.09,0.04,38.0,886
17,0.70,0.35,38.0,805
18,0.07,0.04,38.0,874
19,0.20,0.10,38.0,869
20,0.05,0.03,38.0,860
21,0.09,0.05,38.0,1123
22,1.47,0.74,38.0,1012
23,1.12,0.56,38.0,966
1,0.34,0.17,20.0,2164
1,0.28,0.14,35.0,1828
2,0.96,0.48,35.0,2055
3,0.23,0.12,35.0,2057
4,0.73,0.36,35.0,1934
5,0.47,0.24,35.0,1986
6,0.54,0.27,35.0,1988
7,0.19,0.10,35.0,1630
1,1.66,0.83,35.0,5550
2,4.52,2.26,35.0,6506
3,2.43,1.21,35.0,6484
4,11.82,5.91,35.0,5631
5,0.96,0.48,35.0,4665
6,5.40,2.70,35.0,5662
7,2.70,1.35,35.0,6445
8,6.12,3.06,35.0,7886
9,3.04,1.52,35.0,5579
10,3.19,1.60,35.0,7760
11,3.40,1.70,35.0,8607
12,2.19,1.09,35.0,5612
13,2.30,1.15,35.0,6284
1,0.64,0.32,35.0,3162
2,4.14,2.07,35.0,3103
3,0.45,0.22,35.0,3010
4,2.49,1.24,35.0,3210
5,0.38,0.19,35.0,3073
6,0.41,0.21,35.0,3509
7,1.22,0.61,35.0,3166
8,0.98,0.49,35.0,3370
9,0.23,0.12,35.0,3172
10,1.96,0.98,35.0,2954
11,0.26,0.13,35.0,3328
12,0.21,0.11,35.0,2984
13,0.19,0.09,35.0,3230
14,1.17,0.58,35.0,4439
15,0.31,0.15,35.0,2944
16,1.49,0.74,35.0,3758
17,1.77,0.89,35.0,2906
18,0.91,0.45,35.0,3100
19,0.45,0.23,35.0,2944
20,0.83,0.42,35.0,4005
21,0.89,0.45,35.0,4038
22,3.35,1.67,35.0,2686
23,5.08,2.54,35.0,3804
24,0.25,0.12,35.0,3309
1,0.22,0.11,35.0,2479
2,2.61,1.31,35.0,4050
3,0.17,0.08,35.0,2809
4,0.23,0.11,35.0,2304
5,0.37,0.18,35.0,2723
6,1.02,0.51,35.0,2621
7,0.45,0.23,35.0,3747
1,0.40,0.20,50.0,2655
2,0.65,0.33,50.0,2445
3,0.18,0.09,50.0,2423
4,0.47,0.23,50.0,2894
5,0.12,0.06,50.0,2467
6,0.09,0.05,50.0,2067
7,0.12,0.06,50.0,2576
8,0.18,0.09,50.0,2423
9,1.28,0.64,50.0,3019
10,0.73,0.36,50.0,2967
11,0.37,0.19,50.0,3245
12,0.33,0.17,50.0,2659
13,0.97,0.48,50.0,2780
14,1.18,0.59,50.0,3376
15,0.16,0.08,50.0,2928
16,0.44,0.22,50.0,2965
17,0.11,0.05,50.0,2164
1,0.14,0.07,35.0,2681
2,0.31,0.15,35.0,2479
3,0.81,0.41,35.0,2446
4,0.13,0.06,35.0,2581
1,0.62,0.31,20.0,2061
2,4.03,2.02,20.0,1879
3,0.43,0.21,20.0,1991
4,1.13,0.56,20.0,2063
5,0.71,0.36,20.0,2221
6,0.33,0.16,20.0,1908
7,0.33,0.17,20.0,2100
8,0.43,0.22,20.0,2244
9,0.59,0.30,20.0,1953
10,1.10,0.55,20.0,2144
11,0.73,0.36,20.0,1931
12,0.67,0.33,20.0,1883
13,2.45,1.22,20.0,2137
14,0.42,0.21,20.0,1909
15,0.31,0.16,20.0,1830
16,0.36,0.18,20.0,1901
17,0.66,0.33,20.0,1878
18,0.76,0.38,20.0,1955
19,0.60,0.30,20.0,2001
20,4.25,2.12,20.0,2111
21,0.52,0.26,20.0,1870
22,1.17,0.59,20.0,1983
1,0.49,0.24,20.0,2521
2,4.60,2.30,20.0,2329
3,0.69,0.35,20.0,2085
1,1.71,0.86,20.0,2176
2,0.60,0.30,20.0,1885
1,0.50,0.25,35.0,2611
2,0.73,0.37,35.0,2864
3,0.28,0.14,35.0,3032
1,0.02,0.01,20.0,227
1,0.14,0.07,35.0,980
2,0.19,0.10,35.0,1138
3,0.07,0.03,35.0,757
4,0.33,0.16,35.0,868
5,0.08,0.04,35.0,887
6,0.08,0.04,35.0,750
7,0.06,0.03,35.0,873
8,0.09,0.04,35.0,833
9,0.08,0.04,35.0,989
10,0.06,0.03,35.0,873
11,0.15,0.08,35.0,996
12,0.15,0.07,35.0,940
13,0.16,0.08,35.0,1066
14,0.49,0.25,35.0,818
15,0.11,0.05,35.0,927
16,0.08,0.04,35.0,831
17,0.74,0.37,35.0,872
18,1.04,0.52,35.0,1405
19,0.13,0.07,35.0,1041
20,0.07,0.04,35.0,873
21,0.07,0.04,35.0,855
22,0.07,0.03,35.0,910
23,0.28,0.14,35.0,1316
24,0.38,0.19,35.0,1332
25,0.07,0.04,35.0,804
26,0.14,0.07,35.0,761
27,0.08,0.04,35.0,979
28,0.18,0.09,35.0,1144
29,1.12,0.56,35.0,847
30,0.09,0.04,35.0,856
31,0.18,0.09,35.0,947
32,0.15,0.08,35.0,1128
33,0.14,0.07,35.0,1114
34,3.24,1.62,35.0,907
35,1.15,0.57,35.0,1420
36,0.07,0.03,35.0,873
37,0.21,0.10,35.0,1009
38,0.13,0.07,35.0,1021
39,0.13,0.06,35.0,939
40,0.05,0.03,35.0,787
41,0.19,0.09,35.0,913
42,3.32,1.66,35.0,1142
43,1.67,0.84,35.0,1718
44,0.79,0.40,35.0,915
1,0.11,0.05,35.0,1029
2,0.06,0.03,35.0,983
3,0.03,0.02,35.0,851
4,0.28,0.14,35.0,946
5,0.04,0.02,35.0,929
1,0.19,0.10,35.0,1324
2,0.16,0.08,35.0,1341
1,0.01,0.01,35.0,540
2,0.01,0.01,35.0,650
3,0.02,0.01,35.0,593
4,0.01,0.01,35.0,518
1,0.24,0.12,39.0,1164
1,0.17,0.09,40.0,1094
1,0.51,0.26,20.0,1970
2,1.50,0.75,20.0,2095
1,0.18,0.09,20.0,2646
2,0.94,0.47,20.0,2339
1,0.16,0.08,42.0,2175
2,0.15,0.07,42.0,2033
3,0.09,0.04,42.0,1965
4,0.35,0.17,42.0,2630
5,0.32,0.16,42.0,2933
6,0.13,0.06,42.0,2207
7,0.19,0.09,42.0,2188
8,0.26,0.13,42.0,2537
9,0.10,0.05,42.0,2198
10,0.22,0.11,42.0,2912
11,0.28,0.14,42.0,2266
12,0.08,0.04,42.0,1719
13,0.12,0.06,42.0,2350
14,0.11,0.06,42.0,2330
15,0.10,0.05,42.0,2136
16,0.31,0.16,42.0,2967
17,0.20,0.10,42.0,2621
18,4.15,2.07,42.0,2563
19,0.13,0.07,42.0,2007
20,0.14,0.07,42.0,2304
21,0.14,0.07,42.0,2272
22,0.17,0.09,42.0,2259
23,0.18,0.09,42.0,2406
24,0.19,0.10,42.0,2569
25,0.13,0.06,42.0,2198
26,0.32,0.16,42.0,2309
27,0.33,0.17,42.0,2355
28,9.42,4.71,42.0,3709
29,3.63,1.82,42.0,3329
30,3.77,1.88,42.0,3381
31,2.03,1.01,42.0,2995
1,0.12,0.06,35.0,2192
2,0.14,0.07,35.0,2281
3,0.82,0.41,35.0,2328
4,0.15,0.07,35.0,2544
5,0.13,0.06,35.0,2404
6,0.19,0.09,35.0,1976
7,0.43,0.21,35.0,2168
8,0.21,0.10,35.0,2579
9,0.14,0.07,35.0,2219
10,0.26,0.13,35.0,2754
1,0.40,0.20,38.0,2196
2,0.10,0.05,38.0,1986
3,0.75,0.38,38.0,1945
4,3.27,1.63,38.0,2123
5,0.17,0.08,38.0,1892
1,0.00,0.00,58.0,378
2,0.01,0.00,58.0,428
3,0.01,0.00,58.0,391
4,0.02,0.01,58.0,409
5,0.00,0.00,58.0,355
6,0.04,0.02,58.0,474
7,0.01,0.00,58.0,386
8,0.02,0.01,58.0,418
9,0.01,0.00,58.0,455
10,0.03,0.01,58.0,387
11,0.11,0.06,58.0,439
12,0.01,0.01,58.0,411
13,0.00,0.00,58.0,355
14,0.00,0.00,58.0,321
15,0.01,0.01,58.0,412
16,0.01,0.00,58.0,400
17,0.00,0.00,58.0,355
18,0.01,0.00,58.0,363
19,0.00,0.00,58.0,359
20,0.00,0.00,58.0,422
21,0.01,0.00,58.0,365
1,0.21,0.11,40.0,858
2,0.22,0.11,40.0,943
3,0.18,0.09,40.0,1038
4,1.34,0.67,40.0,908
5,0.18,0.09,40.0,920
6,0.24,0.12,40.0,957
1,0.04,0.02,35.0,466
2,0.42,0.21,35.0,556
3,0.05,0.03,35.0,603
4,0.04,0.02,35.0,482
5,0.07,0.04,35.0,506
1,2.05,1.03,35.0,2237
2,5.18,2.59,35.0,2202
3,0.19,0.10,35.0,2280
4,2.53,1.27,35.0,2482
5,2.57,1.28,35.0,2872
6,0.23,0.12,35.0,1985
7,0.99,0.50,35.0,3174
8,0.19,0.10,35.0,2438
9,0.15,0.07,35.0,2382
10,6.42,3.21,35.0,2798
11,1.39,0.69,35.0,3082
1,1.11,0.56,20.0,1012
1,0.24,0.12,20.0,833
1,0.73,0.36,20.0,849
2,0.67,0.34,20.0,913
1,0.21,0.10,50.0,1210
1,0.26,0.13,59.0,925
2,0.09,0.04,59.0,812
3,0.11,0.06,59.0,902
4,0.14,0.07,59.0,1014
5,2.85,1.42,59.0,1547
6,2.41,1.21,59.0,1506
7,0.77,0.38,59.0,1099
8,0.14,0.07,59.0,994
9,1.38,0.69,59.0,1195
10,0.82,0.41,59.0,993
11,0.48,0.24,59.0,1387
12,2.87,1.44,59.0,1477
13,2.80,1.40,59.0,1565
14,1.13,0.56,59.0,1253
15,1.41,0.70,59.0,1548
16,0.27,0.14,59.0,1321
17,0.91,0.45,59.0,1442
18,0.25,0.12,59.0,1213
19,0.20,0.10,59.0,1044
1,0.94,0.47,35.0,876
2,0.53,0.26,35.0,960
3,0.52,0.26,35.0,1167
4,0.17,0.09,35.0,922
1,0.42,0.21,35.0,1114
2,0.32,0.16,35.0,1089
1,0.44,0.22,35.0,972
1,0.26,0.13,37.0,1097
1,0.70,0.35,35.0,957
2,0.33,0.16,35.0,1068
3,5.31,2.66,35.0,1239
4,0.51,0.25,35.0,1208
5,0.81,0.41,35.0,1058
6,0.27,0.13,35.0,908
1,0.73,0.36,35.0,1109
2,1.11,0.56,35.0,1147
3,0.73,0.36,35.0,1128
4,0.21,0.10,35.0,909
5,5.83,2.91,35.0,1199
6,0.71,0.36,35.0,1027
7,0.53,0.27,35.0,1053
8,0.37,0.19,35.0,923
1,8.20,4.10,20.0,1254
1,0.78,0.39,20.0,888
2,1.13,0.56,20.0,954
3,3.30,1.65,20.0,940
1,0.29,0.14,36.0,1091
2,0.20,0.10,36.0,856
3,0.20,0.10,36.0,920
4,1.51,0.75,36.0,954
5,0.17,0.08,36.0,852
6,0.15,0.08,36.0,785
7,0.18,0.09,36.0,868
8,0.16,0.08,36.0,782
9,1.23,0.61,36.0,834
10,0.13,0.06,36.0,678
11,0.20,0.10,36.0,768
12,0.34,0.17,36.0,780
13,0.34,0.17,36.0,784
14,0.74,0.37,36.0,850
15,0.54,0.27,36.0,1200
16,0.64,0.32,36.0,1021
17,0.94,0.47,36.0,1246
18,2.07,1.04,36.0,1186
19,0.14,0.07,36.0,767
20,0.72,0.36,36.0,861
21,0.50,0.25,36.0,805
22,0.51,0.26,36.0,1280
23,5.38,2.69,36.0,1087
24,0.17,0.09,36.0,852
1,0.11,0.06,68.0,1009
2,0.17,0.09,68.0,1068
3,0.52,0.26,68.0,1265
4,0.54,0.27,68.0,1335
5,0.17,0.08,68.0,1168
6,9.42,4.71,68.0,1345
7,3.74,1.87,68.0,1139
8,0.30,0.15,68.0,1056
9,0.38,0.19,68.0,1329
10,0.48,0.24,68.0,1287
11,0.29,0.14,68.0,1409
12,0.27,0.14,68.0,951
13,0.56,0.28,68.0,886
14,0.19,0.10,68.0,1349
15,0.34,0.17,68.0,1531
16,0.54,0.27,68.0,811
17,1.81,0.90,68.0,1218
18,8.22,4.11,68.0,1310
19,2.36,1.18,68.0,1427
20,4.33,2.17,68.0,1240
21,0.27,0.14,68.0,1355
22,0.55,0.28,68.0,1394
23,0.06,0.03,68.0,786
1,1.42,0.71,50.0,1085
2,0.17,0.09,50.0,1080
3,0.15,0.07,50.0,953
1,0.66,0.33,20.0,1019
2,0.40,0.20,20.0,926
1,0.42,0.21,35.0,1256
2,0.42,0.21,35.0,1172
1,0.14,0.07,20.0,1424
2,0.15,0.07,20.0,1420
3,0.15,0.08,20.0,1416
1,1.93,0.97,20.0,1603
2,0.78,0.39,20.0,1327
3,1.85,0.93,20.0,1552
4,2.31,1.16,20.0,1767
1,0.67,0.33,20.0,1023
1,1.05,0.52,35.0,1256
1,0.29,0.14,20.0,2252
2,0.60,0.30,20.0,2832
3,0.39,0.20,20.0,2280
4,0.49,0.25,20.0,2345
5,0.41,0.21,20.0,2269
6,2.59,1.29,20.0,2183
7,0.43,0.21,20.0,2343
8,0.45,0.22,20.0,2099
9,0.39,0.20,20.0,1972
1,0.38,0.19,35.0,2083
